movie_id,title,director,genre,release_year,country,language,duration_minutes,content_rating,imdb_rating,netflix_rating,total_views,date_added_to_netflix,is_netflix_original,budget_millions,box_office_millions,profit_millions,years_on_netflix,rating_category
NF0183,Dream,Patty Jenkins,Horror,2022,Italy,Swedish,157,R,5.5,5.0,7015,2024-06-12,False,192.95,,,0,Average
NF0184,Fire,Denis Villeneuve,Documentary,2010,Sweden,Portuguese,180,TV-Y7,6.8,7.3,77291,2024-09-23,False,113.21,438.78,325.57,0,Average
NF0185,Moon,Bong Joon-ho,Thriller,2019,Brazil,Dutch,168,PG,6.5,7.2,5910,2023-08-05,False,28.7,205.88,177.18,1,Average
NF0186,Story,Bong Joon-ho,Biography,2007,Thailand,Turkish,148,TV-PG,10.0,10.0,136821,2019-06-29,False,158.35,716.92,558.5699999999999,5,Excellent
NF0187,Story,Quentin Tarantino,Sci-Fi,2016,Netherlands,Japanese,162,TV-14,4.9,4.8,16354,2022-09-13,True,129.36,,,2,Poor
NF0188,Fear,Quentin Tarantino,Action,2020,Canada,Portuguese,108,TV-PG,8.6,7.9,72737,2022-09-27,True,78.84,,,2,Excellent
NF0189,The War,Quentin Tarantino,Crime,2017,Norway,Spanish,94,PG-13,4.4,4.7,4723,2022-10-23,False,91.61,388.93,297.32,2,Poor
NF0190,Star,Bong Joon-ho,Documentary,2014,UK,Dutch,85,PG,5.8,5.5,10159,2015-10-09,True,,,,9,Average
NF0191,Hidden Peace,Ridley Scott,Romance,2019,Australia,Thai,139,R,5.6,5.2,10662,2023-09-03,False,38.09,,,1,Average
NF0192,Secret,Bong Joon-ho,Mystery,2012,Sweden,English,170,R,2.7,3.0,109043,2013-07-11,True,141.05,,,11,Poor
NF0193,Storm,Ridley Scott,Animation,2016,Australia,Korean,138,PG,6.1,5.6,212832,2018-02-01,False,98.41,,,6,Average
NF0194,Hope,Quentin Tarantino,Animation,2011,Netherlands,Mandarin,159,PG-13,6.9,7.0,20580,2024-06-01,False,,539.33,,0,Average
NF0195,Last Mystery,Chloe Zhao,Horror,2011,Argentina,Turkish,133,TV-14,7.3,6.8,193478,2013-08-31,True,85.18,432.22,347.04,11,Good
NF0196,Mystery,Christopher McQuarrie,Romance,2024,Mexico,Dutch,97,PG-13,9.6,10.0,31533,2024-09-22,False,,,,0,Excellent
NF0197,War,David Fincher,Thriller,2023,Sweden,Arabic,132,TV-MA,5.5,5.8,21509,2023-11-30,False,168.14,70.72,-97.41999999999999,1,Average
NF0198,Lost Code,Christopher McQuarrie,Crime,2004,Germany,Mandarin,152,TV-G,6.9,5.5,19155,2014-12-12,True,54.31,792.76,738.45,10,Average
NF0199,Silent Storm,James Cameron,Mystery,2016,Canada,Italian,118,G,6.9,6.4,23498,2024-08-22,False,172.58,692.91,520.3299999999999,0,Average
NF0200,Big Star,Chloe Zhao,Mystery,2006,Germany,German,180,R,4.8,4.9,31493,2015-04-26,True,,428.16,,9,Poor
NF0201,Dark Quest,Jordan Peele,Drama,2017,France,Thai,87,NC-17,5.5,5.5,22571,2023-06-05,True,,121.26,,1,Average
NF0202,Sky,Ryan Coogler,Biography,2011,France,Portuguese,160,TV-Y7,5.6,6.0,64071,2016-10-09,False,127.09,,,8,Average
NF0203,Mission,Chloe Zhao,War,2006,Mexico,Swedish,154,G,7.3,8.0,46563,2019-01-14,True,,532.99,,5,Good
NF0204,Hope,James Cameron,Mystery,2012,Japan,Arabic,114,TV-Y,3.8,3.3,100797,2013-06-14,False,116.01,390.84,274.83,11,Poor
NF0205,Silent Journey,Quentin Tarantino,Romance,2011,Brazil,Mandarin,80,TV-Y7,7.1,6.8,197815,2012-10-16,True,,,,12,Good
NF0206,Mission,Steven Spielberg,Animation,2023,Spain,Spanish,127,TV-MA,7.2,8.0,132773,2024-09-10,True,125.5,,,0,Good
NF0207,Story,Quentin Tarantino,Action,2020,Japan,Arabic,89,PG-13,7.0,6.8,15762,2022-04-01,True,89.57,278.14,188.57,2,Average
NF0208,War,Steven Spielberg,Sci-Fi,2006,Sweden,Spanish,173,PG,6.0,5.8,101106,2019-06-22,True,176.32,619.9,443.58,5,Average
NF0209,Sky,David Fincher,Comedy,2020,Argentina,English,158,TV-MA,6.9,7.9,30667,2021-08-20,True,144.76,,,3,Average
NF0210,Love,James Cameron,Comedy,2007,Canada,German,176,PG,6.1,6.6,103461,2019-03-27,False,86.45,,,5,Average
NF0211,Code,Christopher McQuarrie,Crime,2009,USA,Dutch,106,TV-PG,3.4,2.9,21119,2016-03-18,True,,48.38,,8,Poor
NF0212,War,Ryan Coogler,Drama,2024,South Korea,Arabic,161,TV-14,8.1,7.7,56586,2024-09-10,True,195.56,,,0,Good
NF0213,Big Fear,Chloe Zhao,Romance,2024,Mexico,Spanish,82,TV-14,7.0,6.9,33903,2024-12-12,True,43.93,,,0,Average
NF0214,Earth,Zack Snyder,Mystery,2021,Norway,Turkish,90,TV-MA,7.8,7.8,76346,2023-12-07,True,62.67,166.54,103.86999999999999,1,Good
NF0215,Hope,Steven Spielberg,Crime,2022,Norway,Italian,87,R,4.3,4.9,6449,2022-07-23,True,,491.78,,2,Poor
NF0216,Sky,Ridley Scott,Drama,2005,USA,German,169,G,7.3,7.9,55656,2016-12-08,True,69.99,658.89,588.9,8,Good
NF0217,Moon,Jordan Peele,Drama,2009,USA,Swedish,134,NC-17,6.8,6.9,11185,2013-09-29,True,195.04,,,11,Average
NF0218,Adventure,Parasite Director,Romance,2015,Netherlands,Japanese,112,PG,4.9,4.5,66756,2020-03-25,True,102.26,691.03,588.77,4,Poor
NF0219,Hope,David Fincher,Romance,2009,India,Thai,108,TV-Y,6.6,6.4,94869,2011-01-12,True,144.34,66.92,-77.42,13,Average
NF0220,Adventure,Ridley Scott,Sci-Fi,2012,Argentina,Hindi,131,PG,6.0,6.4,103308,2015-01-15,False,,,,9,Average
NF0221,Silent Journey,Chloe Zhao,Thriller,2010,Italy,Dutch,174,TV-14,6.1,5.6,97356,2018-04-23,True,118.75,619.23,500.48,6,Average
NF0222,Code,David Fincher,Action,2008,Norway,English,109,TV-PG,5.9,5.6,75581,2022-04-05,False,139.0,271.34,132.33999999999997,2,Average
NF0223,Moon,Greta Gerwig,Drama,2021,Japan,Italian,133,TV-G,7.8,8.5,92352,2024-09-15,True,,227.46,,0,Good
NF0224,Peace,Patty Jenkins,Animation,2004,Brazil,Spanish,154,PG,4.1,4.2,17391,2015-03-12,True,79.48,54.51,-24.970000000000006,9,Poor
NF0225,Lost Dream,Ryan Coogler,Documentary,2018,Australia,Mandarin,114,R,3.8,4.5,23556,2020-04-27,True,,617.27,,4,Poor
NF0226,Silent Love,Rian Johnson,Mystery,2006,Canada,Norwegian,178,R,6.8,8.1,64283,2013-06-27,False,53.74,130.3,76.56,11,Average
NF0227,Star,Martin Scorsese,Thriller,2019,Australia,German,91,R,6.7,7.1,79922,2021-02-03,False,10.74,656.97,646.23,3,Average
NF0228,Love,Christopher McQuarrie,Sci-Fi,2007,Canada,Mandarin,93,PG-13,6.8,7.0,11254,2010-09-12,True,166.24,,,14,Average
NF0229,Nightmare,Steven Spielberg,Fantasy,2006,UK,English,88,R,9.3,10.0,51324,2014-06-12,False,,678.58,,10,Excellent
NF0230,Silent Adventure,Ridley Scott,Mystery,2022,Sweden,Arabic,83,TV-Y7,6.8,6.9,176655,2023-01-26,False,43.73,227.48,183.75,1,Average
NF0231,Small Water,Denis Villeneuve,Crime,2023,Mexico,Thai,150,TV-G,5.0,4.9,209458,2024-01-09,True,77.22,515.91,438.68999999999994,0,Poor
NF0232,Shadow,Christopher McQuarrie,Action,2021,Sweden,Norwegian,141,TV-PG,10.0,10.0,50916,2023-04-11,False,113.56,220.0,106.44,1,Excellent
NF0233,Journey,Jordan Peele,Adventure,2004,Mexico,Norwegian,178,TV-14,6.3,6.1,102299,2017-02-25,True,,527.21,,7,Average
NF0234,Moon,Martin Scorsese,Sci-Fi,2009,Thailand,Turkish,125,PG-13,7.8,6.6,196866,2021-12-20,True,64.28,,,3,Good
NF0235,Nightmare,David Fincher,Thriller,2012,Mexico,Dutch,102,TV-G,4.6,4.0,61525,2012-09-05,True,47.29,423.53,376.23999999999995,12,Poor
NF0236,Secret,David Fincher,Documentary,2004,Germany,Swedish,87,G,4.2,4.1,25295,2017-06-10,True,183.53,,,7,Poor
NF0237,Story,Chloe Zhao,Family,2022,Thailand,French,123,NC-17,6.1,6.0,42083,2024-06-16,False,32.34,,,0,Average
NF0238,Mystery,Christopher McQuarrie,Animation,2021,South Korea,Japanese,128,NC-17,7.7,7.6,34652,2024-06-27,False,146.04,,,0,Good
NF0239,Sun,Martin Scorsese,Romance,2016,China,Swedish,158,R,9.3,9.9,1225,2021-03-27,True,,597.55,,3,Excellent
NF0240,Mystery,Steven Spielberg,Documentary,2009,Brazil,English,113,R,5.0,5.3,162299,2017-10-12,True,70.75,,,7,Poor
NF0241,Silent Moon,Patty Jenkins,Romance,2020,Norway,Arabic,128,TV-Y,6.1,5.5,5442,2020-02-29,False,96.42,,,4,Average
NF0242,An Shadow,Martin Scorsese,Crime,2018,USA,Swedish,113,PG,6.5,6.6,58813,2021-02-15,True,177.7,64.63,-113.07,3,Average
NF0243,Water,Parasite Director,Action,2024,Norway,Japanese,157,TV-Y7,6.5,6.5,15314,2024-03-16,True,66.89,,,0,Average
NF0244,Quest,Denis Villeneuve,Drama,2013,India,Turkish,153,TV-PG,6.3,6.4,13328,2019-02-16,False,72.8,239.17,166.37,5,Average
NF0245,The Secret,Ridley Scott,Crime,2018,UK,Arabic,94,NC-17,6.5,6.2,54082,2024-03-26,False,179.08,515.28,336.19999999999993,0,Average
NF0246,Hope,Chloe Zhao,Romance,2012,Brazil,Hindi,113,TV-G,8.6,7.3,49981,2016-11-01,False,167.58,125.15,-42.43000000000001,8,Excellent
NF0247,New Shadow,Christopher McQuarrie,Mystery,2019,Thailand,Italian,150,G,8.4,7.4,14171,2023-05-12,False,,430.73,,1,Good
NF0248,Code,Parasite Director,Crime,2023,UK,Turkish,171,G,6.9,6.8,201542,2024-10-02,True,151.68,787.57,635.8900000000001,0,Average
NF0249,Great Story,Patty Jenkins,Thriller,2008,France,Portuguese,120,PG,4.4,4.0,45444,2014-04-28,True,80.07,224.58,144.51000000000002,10,Poor
NF0250,Shadow,Zack Snyder,Mystery,2014,Canada,Thai,99,PG-13,6.0,6.0,10187,2024-07-23,True,,85.29,,0,Average
NF0251,Fear,Jordan Peele,Family,2010,Mexico,Arabic,84,PG-13,7.9,8.5,2170,2022-06-05,False,124.03,,,2,Good
NF0252,Dream,Denis Villeneuve,Adventure,2013,Mexico,Portuguese,127,G,5.4,5.0,60178,2013-11-16,False,,227.88,,11,Average
NF0253,Tale,Denis Villeneuve,Horror,2015,Italy,Mandarin,179,TV-Y,5.7,5.9,60288,2024-08-25,False,,,,0,Average
NF0254,Light,Patty Jenkins,Biography,2006,Argentina,Norwegian,87,TV-PG,6.0,5.9,16717,2014-03-20,True,142.2,625.51,483.31,10,Average
NF0255,Secret Light,James Cameron,Adventure,2015,South Korea,Hindi,138,G,7.6,7.8,134767,2022-02-18,False,,659.69,,2,Good
NF0256,Tale,Christopher Nolan,Sci-Fi,2015,Netherlands,Arabic,156,TV-G,9.0,8.5,20645,2019-10-11,True,,443.31,,5,Excellent
NF0257,Mission,Steven Spielberg,Crime,2011,USA,Turkish,86,PG-13,7.4,7.2,968,2015-05-22,True,,,,9,Good
NF0258,Great Peace,Christopher Nolan,Action,2019,Mexico,German,162,PG-13,4.0,4.9,89274,2020-05-10,True,122.06,,,4,Poor
NF0259,Fear,Ryan Coogler,Animation,2019,Brazil,Portuguese,107,TV-G,5.7,6.2,17118,2023-12-17,False,165.04,86.34,-78.69999999999999,1,Average
NF0260,Light,Chloe Zhao,Crime,2015,Italy,French,141,PG,8.5,7.6,26525,2022-11-25,False,,,,2,Good
NF0261,Dark Secret,David Fincher,Sci-Fi,2023,India,Turkish,164,TV-Y,4.6,5.5,36941,2024-02-05,True,,,,0,Poor
NF0262,Hope,Ryan Coogler,Adventure,2010,Thailand,Korean,123,R,3.9,3.6,115645,2016-06-12,False,,,,8,Poor
NF0263,Light,Christopher McQuarrie,Romance,2015,Italy,French,140,PG-13,5.7,5.9,115624,2018-09-28,False,,730.54,,6,Average
NF0264,Story,Denis Villeneuve,Animation,2019,South Korea,Dutch,133,TV-Y,8.0,8.0,128697,2024-04-15,False,59.52,,,0,Good
NF0265,Fire,Steven Spielberg,Biography,2014,Japan,French,167,TV-Y7,6.0,6.0,18774,2015-02-25,False,174.3,793.92,619.6199999999999,9,Average
NF0266,Love,David Fincher,Documentary,2011,Germany,Spanish,142,TV-Y,9.7,10.0,28930,2020-11-11,True,12.54,171.46,158.92000000000002,4,Excellent
NF0267,Mystery,Parasite Director,Comedy,2021,France,Thai,161,TV-Y7,6.8,6.7,282922,2022-04-17,False,96.0,429.36,333.36,2,Average
NF0268,Dream,Zack Snyder,Thriller,2020,USA,English,160,R,4.6,4.7,14622,2022-06-24,True,69.53,309.92,240.39000000000001,2,Poor
NF0269,A Quest,Greta Gerwig,War,2017,Argentina,Swedish,135,TV-MA,6.8,6.3,21779,2020-08-19,True,180.38,154.8,-25.579999999999984,4,Average
NF0270,Hidden Moon,David Fincher,Thriller,2024,USA,Japanese,95,TV-Y,9.5,9.9,168191,2024-08-15,True,128.42,,,0,Excellent
NF0271,Adventure,Quentin Tarantino,Action,2017,India,French,133,TV-G,6.9,7.4,63313,2018-07-09,False,51.29,,,6,Average
NF0272,Great Sky,Quentin Tarantino,Fantasy,2008,China,German,133,PG,5.0,5.3,122910,2024-02-20,True,157.17,489.16,331.99,0,Poor
NF0273,Secret,Chloe Zhao,Mystery,2021,Italy,Japanese,85,TV-PG,3.7,3.1,27073,2022-12-03,False,,,,2,Poor
NF0274,The Sky,Steven Spielberg,Drama,2014,Thailand,Arabic,99,PG,6.0,6.1,55452,2018-06-27,True,,208.43,,6,Average
NF0275,Quest,Jordan Peele,War,2009,India,French,102,G,5.6,4.9,19076,2020-03-30,False,135.68,97.14,-38.540000000000006,4,Average
NF0276,First Sky,Ridley Scott,Documentary,2023,Netherlands,Mandarin,159,NC-17,8.5,8.1,29968,2023-03-21,True,69.2,323.2,254.0,1,Good
NF0277,Star,Parasite Director,Mystery,2014,Germany,French,96,G,5.1,6.4,55572,2017-04-14,True,182.33,457.31,274.98,7,Average
NF0278,Sun,Chloe Zhao,Action,2013,France,Arabic,142,PG,6.6,6.7,15971,2015-11-10,False,13.6,,,9,Average
NF0279,Fire,Denis Villeneuve,Documentary,2004,Argentina,French,135,TV-MA,5.6,5.7,38410,2021-10-09,True,133.08,,,3,Average
NF0280,Water,Martin Scorsese,Action,2007,Germany,Arabic,143,PG-13,4.0,4.5,58945,2022-07-10,True,,268.06,,2,Poor
NF0281,Storm,Ryan Coogler,Family,2010,South Korea,Spanish,138,TV-G,6.4,7.3,74626,2011-05-14,False,100.19,784.63,684.44,13,Average
NF0282,Old Fear,Martin Scorsese,Action,2020,UK,Dutch,145,TV-PG,4.2,4.0,71812,2024-05-17,True,91.79,661.12,569.33,0,Poor
NF0283,Dream,Christopher McQuarrie,Biography,2022,Netherlands,Mandarin,94,PG,7.4,7.9,23506,2022-12-09,True,71.67,,,2,Good
NF0284,Nightmare,Quentin Tarantino,Adventure,2021,Germany,Arabic,97,TV-Y7,3.9,4.5,3745,2023-07-29,True,39.99,682.49,642.5,1,Poor
NF0285,Secret,Rian Johnson,Drama,2008,Norway,Hindi,161,TV-MA,6.4,6.7,13102,2020-04-02,True,,528.47,,4,Average
NF0286,Journey,Zack Snyder,Adventure,2015,Turkey,Thai,154,TV-G,8.1,8.2,106726,2016-10-25,True,35.56,,,8,Good
NF0287,Water,Rian Johnson,Family,2006,Norway,Italian,115,TV-Y7,7.3,7.8,86034,2018-09-09,False,,111.03,,6,Good
NF0288,Slow Dream,Christopher McQuarrie,Thriller,2013,Japan,Korean,159,NC-17,5.8,6.1,38988,2024-09-29,False,,569.77,,0,Average
NF0289,Earth,Rian Johnson,Drama,2007,Netherlands,Arabic,154,TV-14,7.1,7.2,14139,2021-04-20,False,178.88,702.59,523.71,3,Good
NF0290,Journey,Ryan Coogler,Horror,2013,India,Hindi,105,NC-17,7.7,7.8,2659,2013-10-04,True,,,,11,Good
NF0291,Quest,James Cameron,Adventure,2007,Netherlands,Mandarin,93,TV-14,4.9,5.4,126530,2011-05-24,True,,193.89,,13,Poor
NF0292,Adventure,Ryan Coogler,Family,2021,Norway,Swedish,150,G,8.2,8.2,152637,2023-03-16,True,,695.74,,1,Good
NF0293,Earth,Chloe Zhao,Thriller,2023,Japan,Dutch,137,PG-13,7.9,7.6,2979,2024-07-15,True,35.59,304.87,269.28,0,Good
NF0294,Legend,Ridley Scott,Fantasy,2013,USA,Swedish,139,PG-13,4.4,4.7,5653,2016-09-27,True,65.2,746.24,681.04,8,Poor
NF0295,Fire,Christopher McQuarrie,Animation,2017,UK,Swedish,147,R,6.8,6.6,28242,2021-03-08,True,157.47,436.75,279.28,3,Average
NF0296,Secret,Rian Johnson,Documentary,2013,Netherlands,Dutch,107,TV-14,6.1,6.2,23104,2015-02-09,False,,,,9,Average
NF0297,New Love,Denis Villeneuve,Sci-Fi,2018,India,Swedish,128,PG,8.7,8.8,33393,2018-08-30,False,145.07,415.91,270.84000000000003,6,Excellent
NF0298,Peace,Bong Joon-ho,Biography,2021,India,Dutch,163,R,7.8,7.9,74627,2023-05-19,False,189.69,765.24,575.55,1,Good
NF0299,An Secret,James Cameron,Mystery,2016,Canada,Korean,148,TV-Y7,6.6,7.1,184667,2022-01-17,True,,370.08,,2,Average
NF0300,A Mystery,Jordan Peele,Comedy,2011,Thailand,Italian,113,TV-Y7,8.3,8.0,42666,2012-04-15,False,81.49,314.65,233.15999999999997,12,Good
NF0301,Small Story,Martin Scorsese,Comedy,2006,Netherlands,French,117,TV-MA,9.9,9.7,204822,2021-12-30,False,57.02,,,3,Excellent
NF0302,Journey,Parasite Director,Romance,2012,Turkey,Italian,97,TV-Y7,4.0,3.1,53512,2021-05-31,False,,543.44,,3,Poor
NF0303,Journey,Christopher McQuarrie,Horror,2024,Canada,Hindi,80,TV-14,5.9,5.8,25837,2024-10-03,False,189.45,599.9,410.45,0,Average
NF0304,Fear,Zack Snyder,Horror,2024,Germany,Japanese,108,TV-14,5.0,4.5,13303,2024-10-08,False,37.09,,,0,Poor
NF0305,Storm,Bong Joon-ho,Comedy,2023,Italy,Spanish,112,PG,6.4,6.5,31042,2023-04-07,True,,268.03,,1,Average
NF0306,Dark Water,Steven Spielberg,Thriller,2006,Australia,Arabic,137,TV-Y,4.9,5.2,146752,2024-09-13,False,31.33,647.12,615.79,0,Poor
NF0307,Hidden Shadow,Denis Villeneuve,Mystery,2013,Spain,Norwegian,97,TV-MA,8.0,7.9,231644,2015-06-30,False,,290.2,,9,Good
NF0308,Mystery,Steven Spielberg,Fantasy,2010,France,Korean,113,TV-MA,10.0,9.7,18276,2021-10-09,True,,,,3,Excellent
NF0309,Light,Ryan Coogler,Thriller,2023,India,Portuguese,149,TV-PG,6.7,6.9,62700,2024-06-22,False,30.58,713.69,683.11,0,Average
NF0310,Quick Peace,Steven Spielberg,Family,2017,Netherlands,English,164,R,4.1,4.1,7963,2020-06-26,True,,131.58,,4,Poor
NF0311,Legend,Parasite Director,Animation,2016,India,Italian,177,TV-G,5.6,5.3,84685,2023-01-17,True,74.52,169.39,94.86999999999999,1,Average
NF0312,Love,Martin Scorsese,Adventure,2024,Australia,French,170,TV-PG,5.8,5.7,201670,2024-08-11,False,,437.76,,0,Average
NF0313,Nightmare,Steven Spielberg,Fantasy,2007,Sweden,Italian,146,TV-Y7,8.6,8.3,102408,2018-06-13,False,,635.16,,6,Excellent
NF0314,First Love,Ridley Scott,Sci-Fi,2023,UK,Portuguese,107,PG-13,7.0,6.8,17791,2024-09-28,True,120.8,,,0,Average
NF0315,Dream,Quentin Tarantino,Biography,2018,Mexico,Arabic,106,TV-14,6.8,6.0,61118,2021-05-29,True,82.77,106.67,23.900000000000006,3,Average
NF0316,Quick Adventure,David Fincher,Adventure,2017,Germany,Portuguese,103,TV-PG,5.2,5.3,109164,2019-02-02,False,113.16,577.04,463.88,5,Average
NF0317,Secret,Bong Joon-ho,Biography,2018,Mexico,Japanese,108,TV-Y7,5.6,5.4,122973,2022-01-08,True,,,,2,Average
NF0318,Mission,Ridley Scott,Documentary,2008,Brazil,Spanish,109,TV-Y7,7.3,7.8,58430,2023-12-24,False,4.3,727.92,723.62,1,Good
NF0319,Water,Quentin Tarantino,Romance,2019,Mexico,Hindi,180,TV-PG,6.2,5.8,28911,2021-09-13,True,132.22,,,3,Average
NF0320,Sun,Patty Jenkins,Mystery,2016,Netherlands,Hindi,169,TV-PG,7.8,7.3,53424,2016-02-08,False,160.66,,,8,Good
NF0321,Moon,Quentin Tarantino,Mystery,2012,France,Portuguese,141,R,5.7,5.8,108596,2020-05-30,True,175.48,155.27,-20.20999999999998,4,Average
NF0322,Fire,Zack Snyder,Drama,2019,Argentina,English,128,TV-MA,1.3,1.0,11667,2024-01-27,True,63.86,128.05,64.19000000000001,0,Poor
NF0323,Slow Fear,Chloe Zhao,Fantasy,2018,Sweden,Korean,132,TV-PG,5.8,6.3,65728,2021-06-15,False,112.26,790.86,678.6,3,Average
NF0324,Hope,David Fincher,Drama,2016,South Korea,Mandarin,180,PG-13,4.0,4.2,84356,2020-10-25,True,80.71,442.71,362.0,4,Poor
NF0325,Mystery,Ryan Coogler,Action,2019,UK,German,140,TV-14,7.4,8.0,140674,2023-06-21,False,53.36,489.18,435.82,1,Good
NF0326,Hope,Zack Snyder,Crime,2020,China,Hindi,179,PG-13,7.1,7.5,128800,2022-05-28,False,41.14,,,2,Good
NF0327,A Shadow,Zack Snyder,Sci-Fi,2022,China,Japanese,166,G,8.1,8.7,78078,2023-06-25,False,1.06,797.47,796.4100000000001,1,Good
NF0328,Hope,Ryan Coogler,Thriller,2021,Argentina,English,174,PG,5.5,5.7,117015,2023-09-23,True,145.5,468.43,322.93,1,Average
NF0329,Secret Love,Ryan Coogler,Action,2011,Spain,Japanese,132,TV-PG,6.2,6.3,25305,2017-12-29,True,101.13,98.02,-3.1099999999999994,7,Average
NF0330,Light,Jordan Peele,War,2015,Sweden,Arabic,178,R,5.5,5.7,93696,2018-05-26,False,,371.27,,6,Average
NF0331,Mission,Steven Spielberg,Family,2017,South Korea,Italian,120,TV-Y7,6.5,7.1,416,2017-06-20,False,2.93,,,7,Average
NF0332,Bright Story,Christopher McQuarrie,Romance,2009,Mexico,Swedish,125,R,7.7,7.0,305933,2016-06-11,False,149.49,,,8,Good
NF0333,Code,Denis Villeneuve,Fantasy,2008,Japan,Italian,105,R,4.5,4.9,45231,2021-03-11,False,22.23,,,3,Poor
NF0334,Sun,Christopher McQuarrie,Adventure,2019,Mexico,Norwegian,159,TV-Y,8.7,8.8,9843,2024-09-05,False,,,,0,Excellent
NF0335,Sun,Zack Snyder,Fantasy,2016,Sweden,Italian,176,TV-14,6.9,7.7,227466,2019-12-19,True,160.05,434.91,274.86,5,Average
NF0336,Sky,Ridley Scott,War,2015,Canada,Mandarin,120,G,8.3,7.6,223158,2019-03-01,True,76.51,292.47,215.96000000000004,5,Good
NF0337,Lost Code,Jordan Peele,Biography,2023,China,Swedish,126,PG-13,5.8,5.9,20767,2024-01-21,False,84.4,,,0,Average
NF0338,Final Fire,David Fincher,Sci-Fi,2012,Canada,Portuguese,110,TV-PG,6.0,6.1,52360,2021-03-03,False,,641.03,,3,Average
NF0339,Journey,Ridley Scott,Mystery,2020,Mexico,German,160,TV-PG,8.3,7.5,3886,2021-05-27,False,,451.9,,3,Good
NF0340,Star,Ridley Scott,Adventure,2016,Japan,Portuguese,140,TV-MA,7.1,6.8,1767,2017-04-08,True,67.6,450.48,382.88,7,Good
NF0341,Fear,Quentin Tarantino,Animation,2024,China,Korean,153,TV-14,8.8,8.8,101181,2024-11-25,True,,263.45,,0,Excellent
NF0342,Love,Steven Spielberg,Family,2015,China,Dutch,139,TV-MA,3.9,3.7,228209,2020-11-29,True,,,,4,Poor
NF0343,Water,Ryan Coogler,Comedy,2024,UK,Japanese,123,R,4.3,3.2,7683,2024-10-29,False,58.98,517.49,458.51,0,Poor
NF0344,Nightmare,Zack Snyder,War,2010,Norway,Japanese,103,G,7.5,8.0,18708,2020-01-23,True,,,,4,Good
NF0345,Secret,Ridley Scott,Family,2020,Canada,French,88,TV-G,6.9,6.6,73332,2024-08-11,True,80.01,,,0,Average
NF0346,First Story,Ryan Coogler,Crime,2005,South Korea,Italian,174,NC-17,6.2,5.6,178285,2012-05-01,False,27.12,,,12,Average
NF0347,Dream,Parasite Director,War,2004,Turkey,Portuguese,150,TV-G,9.3,8.8,47134,2010-10-15,True,,,,14,Excellent
NF0348,Earth,Patty Jenkins,Crime,2007,Netherlands,Arabic,149,R,7.8,7.7,20381,2023-04-03,True,73.79,246.34,172.55,1,Good
NF0349,Legend,Chloe Zhao,Crime,2004,Mexico,English,168,TV-G,4.6,5.3,91895,2021-09-27,False,153.41,,,3,Poor
NF0350,Storm,Chloe Zhao,Thriller,2017,Norway,Thai,130,R,7.3,7.3,14980,2019-12-25,True,,,,5,Good
NF0351,An Fear,Denis Villeneuve,Fantasy,2022,Italy,Portuguese,132,R,7.0,7.2,103158,2023-08-22,True,58.63,,,1,Average
NF0352,Small War,James Cameron,Documentary,2017,USA,German,86,TV-PG,7.2,7.5,70854,2022-12-06,True,21.35,573.58,552.23,2,Good
NF0353,First Journey,Parasite Director,Thriller,2020,Australia,Thai,119,TV-G,6.8,7.2,108274,2020-05-08,False,158.49,675.62,517.13,4,Average
NF0354,Old Story,Christopher McQuarrie,Biography,2007,Germany,Korean,112,TV-Y7,5.0,5.0,6687,2011-04-05,True,153.86,618.12,464.26,13,Poor
NF0355,Adventure,James Cameron,War,2013,Canada,Korean,140,TV-Y7,5.5,6.4,12308,2016-09-14,False,,583.95,,8,Average
NF0356,Mission,Parasite Director,Crime,2020,Japan,Norwegian,86,TV-MA,5.4,5.4,47099,2023-10-13,True,,350.16,,1,Average
NF0357,Fire,Quentin Tarantino,Family,2004,South Korea,English,85,TV-14,7.8,7.5,28983,2013-10-03,False,31.84,,,11,Good
NF0358,Sky,Rian Johnson,Adventure,2009,India,Norwegian,162,PG-13,6.1,6.1,4587,2013-07-15,True,47.3,,,11,Average
NF0359,Love,James Cameron,Action,2021,Sweden,Norwegian,172,PG-13,5.8,4.6,53147,2023-08-19,False,,352.81,,1,Average
NF0360,Secret,Ridley Scott,Animation,2010,Australia,Mandarin,115,TV-14,8.0,7.5,157359,2022-10-13,True,31.85,214.36,182.51000000000002,2,Good
NF0361,Quick Hope,Ridley Scott,Action,2012,China,Norwegian,179,TV-14,5.0,5.0,13856,2022-06-01,True,13.61,,,2,Poor
NF0362,Loud Sun,Christopher McQuarrie,Horror,2022,China,Dutch,121,TV-Y7,10.0,10.0,121222,2023-06-15,False,105.12,668.98,563.86,1,Excellent
NF0363,Secret,Quentin Tarantino,Biography,2006,Japan,French,84,TV-14,6.2,6.2,24503,2014-01-03,False,105.64,,,10,Average
NF0364,Water,Steven Spielberg,Action,2009,Japan,Arabic,90,TV-G,5.2,5.2,22450,2011-02-07,True,148.95,,,13,Average
NF0365,Adventure,Jordan Peele,Adventure,2022,UK,Dutch,89,R,5.0,4.9,41913,2023-06-21,True,46.97,158.53,111.56,1,Poor
NF0366,Mystery,Christopher McQuarrie,Mystery,2018,Canada,Norwegian,166,TV-G,8.0,8.3,17866,2021-07-09,False,,148.42,,3,Good
NF0367,Mystery,Christopher McQuarrie,War,2013,Netherlands,Swedish,150,TV-Y,8.6,9.1,2760,2024-04-28,False,127.01,,,0,Excellent
